Марка,Модель,Комплектация,Топливо,Объем двигателя,Лошадиные силы,КПП,Степени КПП,Привод,Смешанные расход,Расход в городе,Расход по трассе,Время до 100 км\ч,Год производства,Цена
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sport),Бензин,1.6,123,Автомат,6,Передний,7.6,12.6,7.3,11.6,2021,2 537 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sport),Бензин,1.6,123,Автомат,6,Полный,7.6,12.6,7.3,11.6,2021,2 537 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sport),Бензин,2.0,150,Механика,6,Передний,7.6,12.6,7.3,11.6,2021,2 552 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sport),Бензин,2.0,150,Автомат,6,Передний,7.6,12.6,7.3,11.6,2021,2 693 771
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sport),Бензин,2.0,150,Автомат,6,Полный,9.3,9.9,6.2,11.6,2021,2 807 300
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sport),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,11.1,2021,2 517 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sahara),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,11.1,2021,2 614 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sahara),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,11.1,2021,2 632 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sahara),Бензин,1.6,123,Автомат,6,Передний,9.3,9.9,6.2,11.1,2021,2 632 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sahara),Бензин,1.6,123,Автомат,6,Передний,9.3,9.9,6.2,11.1,2021,2 650 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sahara),Бензин,2.0,150,Автомат,6,Полный,9.3,9.9,6.2,11.1,2021,2 687 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Sahara),Бензин,2.0,150,Автомат,6,Полный,9.3,9.9,6.2,11.1,2021,2 687 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (80th Anniversary),Бензин,2.0,150,Автомат,6,Полный,9.3,9.9,6.2,11.6,2021,2 687 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (80th Anniversary),Бензин,2.4,184,Автомат,6,Полный,9.3,9.9,6.2,11.6,2021,2 687 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (80th Anniversary),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,11.6,2021,2 787 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (80th Anniversary),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,11.6,2021,2 787 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (80th Anniversary),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,9.4,2021,2 787 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (80th Anniversary),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,9.4,2021,2 802 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Rubicon),Бензин,2.0,150,Автомат,6,Передний,9.3,12.6,7.3,9.4,2021,2 902 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Rubicon),Бензин,2.0,150,Автомат,6,Передний,9.3,12.6,7.3,11.1,2021,2 902 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Rubicon),Бензин,2.0,150,Автомат,6,Передний,7.5,12.6,7.3,11.6,2021,3 017 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Rubicon),Бензин,2.0,150,Автомат,6,Передний,7.5,12.6,7.3,11.6,2021,2 999 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Rubicon),Бензин,2.0,150,Автомат,6,Передний,7.5,12.6,7.3,11.6,2021,2 999 000
Jeep,Wrangler 5D,Jeep Wrangler 5D Внедорожник (Rubicon),Бензин,2.0,150,Автомат,6,Передний,7.5,9.9,6.2,9.4,2021,3 017 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (Comfort),Бензин,2.0,150,Автомат,6,Передний,7.5,9.9,6.2,9.4,2021,3 017 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (Comfort),Бензин,2.0,150,Автомат,6,Полный,7.5,9.9,6.2,9.4,2021,3 017 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (Comfort),Бензин,2.0,150,Автомат,6,Полный,7.5,9.9,6.2,9.4,2021,3 017 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (Comfort),Бензин,2.0,150,Автомат,6,Полный,7.5,9.9,6.2,9.4,2021,3 017 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (Classic),Бензин,2.0,150,Автомат,6,Полный,7.5,9.9,6.2,9.4,2021,2 917 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (Luxe),Бензин,2.0,150,Автомат,6,Полный,7.5,9.9,6.2,9.4,2021,2 917 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (Luxe),Бензин,2.0,150,Автомат,6,Полный,7.5,9.9,6.2,9.4,2021,2 917 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (Style),Бензин,2.0,150,Автомат,6,Полный,7.5,12.6,7.3,9.4,2021,3 399 050
KIA,Picanto,KIA Новый Picanto Хэтчбек (GT Line),Бензин,2.0,150,Автомат,8,Полный,7.5,12.6,7.3,9.4,2021,2 587 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (GT Line),Бензин,2.0,150,Автомат,8,Полный,7.5,12.6,7.3,9.4,2021,2 587 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (GT Line),Бензин,2.0,150,Автомат,8,Полный,9.3,12.6,7.3,9.4,2021,2 587 000
KIA,Picanto,KIA Новый Picanto Хэтчбек (GT Line),Бензин,2.0,150,Автомат,6,Полный,9.3,12.6,7.3,11.6,2021,2 587 000
KIA,Rio,KIA Новый Rio Седан (Classic Аудио),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,11.6,2021,2 587 000
KIA,Rio,KIA Новый Rio Седан (Classic Аудио),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,11.6,2021,2 737 000
KIA,Rio,KIA Новый Rio Седан (Comfort),Бензин,2.0,150,Автомат,6,Передний,9.3,9.9,6.2,11.6,2021,2 719 000
KIA,Rio,KIA Новый Rio Седан (Comfort),Бензин,2.0,150,Автомат,8,Передний,7.5,9.9,6.2,11.6,2021,2 737 000
KIA,Rio,KIA Новый Rio Седан (Comfort),Бензин,2.0,150,Автомат,8,Передний,7.5,9.9,6.2,9.4,2021,2 737 000
KIA,Rio,KIA Новый Rio Седан (Comfort),Бензин,2.0,150,Автомат,8,Передний,7.5,9.9,6.2,9.4,2021,2 737 000
KIA,Rio,KIA Новый Rio Седан (Comfort),Бензин,2.0,150,Автомат,8,Передний,7.5,9.9,6.2,9.4,2021,2 977 000
KIA,Rio,KIA Новый Rio Седан (Comfort),Бензин,2.0,150,Автомат,8,Полный,7.5,9.9,6.2,9.4,2021,2 847 000
KIA,Rio,KIA Новый Rio Седан (Comfort),Бензин,2.0,150,Автомат,8,Полный,7.5,9.9,6.2,9.4,2021,2 829 000
KIA,Rio,KIA Новый Rio Седан (Luxe),Бензин,2.0,150,Автомат,8,Полный,7.5,12.6,7.3,9.4,2021,2 829 000
KIA,Rio,KIA Новый Rio Седан (Luxe),Бензин,2.0,150,Автомат,8,Полный,7.5,12.6,7.3,9.4,2021,2 847 000
KIA,Rio,KIA Новый Rio Седан (Luxe),Дизель,2.0,186,Автомат,8,Полный,9.3,12.6,7.3,9.4,2021,3 087 000
KIA,Rio,KIA Новый Rio Седан (Luxe),Дизель,2.0,186,Автомат,8,Полный,9.3,9.9,6.2,9.4,2021,3 007 000
KIA,Rio,KIA Новый Rio Седан (Luxe),Дизель,2.0,186,Автомат,8,Полный,9.3,9.9,6.2,9.4,2021,3 254 050
KIA,Rio,KIA Новый Rio Седан (Luxe),Бензин,2.0,150,Автомат,8,Передний,9.3,9.9,6.2,9.4,2021,3 007 000
KIA,Rio,KIA Новый Rio Седан (Prestige),Бензин,2.0,150,Автомат,6,Полный,9.3,9.9,6.2,9.4,2021,3 007 000
KIA,Rio,KIA Новый Rio Седан (Prestige),Бензин,2.0,150,Автомат,6,Полный,7.5,14.8,8.2,9.4,2021,2 989 000
KIA,Rio,KIA Новый Rio Седан (Prestige),Бензин,2.0,150,Автомат,6,Полный,7.5,14.8,8.2,9.4,2021,2 999 000
KIA,Rio,KIA Новый Rio Седан (Premium),Бензин,2.5,190,Автомат,6,Полный,7.5,14.8,8.2,9.4,2021,2 879 000
KIA,Rio,KIA Новый Rio Седан (Premium),Бензин,2.5,190,Автомат,6,Полный,7.5,9.9,6.2,9.4,2021,2 897 000
KIA,Rio,KIA Новый Rio Седан (Premium),Бензин,2.5,190,Автомат,8,Полный,7.5,9.9,6.2,9.4,2021,2 897 000
KIA,Rio,KIA Новый Rio Седан (Premium),Бензин,2.5,190,Автомат,8,Полный,7.5,9.9,6.2,9.4,2021,2 857 000
KIA,Rio,KIA Новый Rio Седан (Style),Дизель,2.0,186,Автомат,8,Полный,7.5,9.9,6.2,9.4,2021,2 879 000
KIA,Rio,KIA Новый Rio Седан (Style),Дизель,2.0,186,Автомат,8,Полный,7.5,9.9,6.2,9.4,2021,2 897 000
KIA,Rio,KIA Rio X Хэтчбек (Comfort),Дизель,2.0,186,Автомат,8,Полный,7.5,9.9,6.2,9.4,2021,2 897 000
KIA,Rio,KIA Rio X Хэтчбек (Comfort),Дизель,2.0,186,Автомат,8,Полный,9.3,9.9,6.2,9.4,2021,3 417 050
KIA,Rio,KIA Rio X Хэтчбек (Comfort),Дизель,2.0,186,Автомат,8,Полный,9.3,14.8,8.2,10.3,2021,2 947 000
KIA,Rio,KIA Rio X Хэтчбек (Comfort),Дизель,2.0,186,Автомат,8,Полный,9.3,14.9,8.1,10.3,2021,2 929 000
KIA,Rio,KIA Rio X Хэтчбек (Comfort),Бензин,2.5,190,Автомат,8,Полный,7.5,14.9,8.1,10.3,2021,2 929 000
KIA,Rio,KIA Rio X Хэтчбек (Comfort),Бензин,2.5,190,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,2 947 000
KIA,Rio,KIA Rio X Хэтчбек (Comfort),Бензин,2.0,150,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,2 947 000
KIA,Rio,KIA Rio X Хэтчбек (Comfort),Бензин,2.0,150,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,3 107 000
KIA,Rio,KIA Rio X Хэтчбек (Luxe),Бензин,2.0,150,Автомат,8,Полный,10.6,14.9,8.1,10.3,2021,3 107 000
KIA,Rio,KIA Rio X Хэтчбек (Luxe),Бензин,2.0,150,Автомат,8,Полный,10.6,9.2,6.2,10.3,2021,3 107 000
KIA,Rio,KIA Rio X Хэтчбек (Luxe),Бензин,2.0,150,Автомат,8,Полный,10.6,9.2,6.2,10.3,2021,3 089 000
KIA,Rio,KIA Rio X Хэтчбек (Luxe),Бензин,2.5,190,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,3 107 000
KIA,Rio,KIA Rio X Хэтчбек (Luxe),Бензин,2.5,190,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,3 107 000
KIA,Rio,KIA Rio X Хэтчбек (Luxe),Бензин,2.5,190,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,3 333 000
KIA,Rio,KIA Rio X Хэтчбек (Luxe),Бензин,2.5,190,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,3 385 000
KIA,Rio,KIA Rio X Хэтчбек (Style),Дизель,2.0,186,Автомат,8,Полный,7.5,14.9,8.1,10.3,2021,3 107 000
KIA,Rio,KIA Rio X Хэтчбек (Style),Дизель,2.0,186,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,3 089 000
KIA,Rio,KIA Rio X Хэтчбек (Style),Дизель,2.0,186,Автомат,8,Полный,7.5,9.2,6.2,10.3,2021,3 107 000
KIA,Rio,KIA Rio X Хэтчбек (Prestige),Бензин,2.5,190,Автомат,6,Полный,10.6,9.2,6.2,9.4,2021,3 107 000
KIA,Rio,KIA Rio X Хэтчбек (Prestige),Дизель,2.0,186,Автомат,6,Полный,10.6,11.2,7.3,9.4,2021,3 601 650
KIA,Rio,KIA Rio X Хэтчбек (Prestige),Дизель,2.0,186,Автомат,6,Полный,10.6,11.2,7.3,9.4,2021,3 217 000
KIA,Rio,KIA Rio X Хэтчбек (Premium),Дизель,2.0,186,Автомат,6,Полный,7.3,11.2,7.3,9.4,2021,3 217 000
KIA,Rio,KIA Rio X Хэтчбек (Premium),Дизель,2.0,186,Автомат,6,Полный,7.3,11.2,7.3,9.4,2021,3 217 000
KIA,Rio,KIA Rio X Хэтчбек (Premium),Дизель,2.0,186,Автомат,6,Полный,7.3,11.2,7.3,9.4,2021,3 199 000
KIA,Rio,KIA Rio X Хэтчбек (Premium),Дизель,2.0,186,Автомат,6,Полный,10.6,11.2,7.3,9.4,2021,3 267 000
KIA,Rio,KIA Rio X Хэтчбек (Premium),Дизель,2.0,186,Автомат,6,Полный,7.3,11.2,7.3,9.4,2021,3 249 000
KIA,Ceed,KIA Ceed Хэтчбек (Comfort),Дизель,2.0,186,Автомат,6,Полный,7.3,11.2,7.3,9.4,2021,3 249 000
KIA,Ceed,KIA Ceed Хэтчбек (Comfort),Дизель,2.0,186,Автомат,6,Полный,7.3,10.5,7.6,9.4,2021,3 249 000
KIA,Ceed,KIA Ceed Хэтчбек (Comfort),Дизель,2.0,186,Автомат,6,Полный,7.3,10.5,7.6,9.4,2021,3 249 000
KIA,Ceed,KIA Ceed Хэтчбек (Comfort),Бензин,2.5,190,Автомат,6,Полный,7.3,10.5,7.6,9.4,2021,3 039 000
KIA,Ceed,KIA Ceed Хэтчбек (Luxe),Бензин,2.5,190,Автомат,6,Полный,7.3,10.5,7.6,9.4,2021,3 057 000
KIA,Ceed,KIA Ceed Хэтчбек (Prestige),Бензин,2.5,190,Автомат,6,Полный,10.6,10.5,7.6,9.4,2021,3 555 000
KIA,Ceed,KIA Ceed Хэтчбек (Prestige),Бензин,2.5,190,Автомат,6,Полный,7.3,10.5,7.6,10.3,2021,3 357 000
KIA,Ceed,KIA Ceed Хэтчбек (Prestige),Бензин,2.5,180,Автомат,6,Полный,7.3,10.5,7.6,10.3,2021,3 339 000
KIA,Ceed,KIA Ceed Хэтчбек (Premium),Бензин,2.5,180,Робот,8,Полный,7.3,10.5,7.6,10.3,2021,3 339 000
KIA,Ceed,KIA Ceed Хэтчбек (Premium),Бензин,2.5,180,Робот,8,Полный,8.8,10.5,7.6,10.3,2021,3 497 516
KIA,Ceed,KIA Ceed Хэтчбек (Premium),Бензин,2.5,180,Робот,8,Полный,8.8,10.5,7.6,10.3,2021,3 417 000
KIA,Ceed,KIA Ceed Хэтчбек (Premium),Бензин,2.5,180,Робот,8,Полный,8.8,10.5,7.6,9.4,2021,3 487 000
KIA,Ceed,KIA Ceed Хэтчбек (Premium),Бензин,2.5,180,Робот,8,Полный,8.8,10.5,7.6,9.4,2021,3 487 000
KIA,Ceed,KIA Ceed SW Универсал (Comfort),Бензин,2.5,180,Робот,8,Полный,8.8,10.5,7.6,9.4,2021,3 459 000
KIA,Ceed,KIA Ceed SW Универсал (Comfort),Бензин,2.5,180,Робот,8,Полный,8.8,10.5,7.6,9.4,2021,3 477 000
KIA,Ceed,KIA Ceed SW Универсал (Comfort),Бензин,2.5,180,Робот,8,Полный,8.8,10.5,7.6,9.4,2021,3 708 150
KIA,Ceed,KIA Ceed SW Универсал (Luxe),Бензин,2.5,180,Робот,8,Полный,8.8,10.5,7.6,9.4,2021,3 477 000
KIA,Ceed,KIA Ceed SW Универсал (Luxe),Бензин,2.5,180,Робот,8,Полный,8.6,10.5,7.6,9.4,2021,3 953 150
KIA,Ceed,KIA Ceed SW Универсал (Luxe),Бензин,2.5,180,Робот,8,Полный,8.6,10.5,7.6,9.4,2021,4 108 150
KIA,Ceed,KIA Ceed SW Универсал (Luxe),Бензин,2.5,180,Робот,8,Полный,8.6,10.5,7.6,10.3,2021,3 537 000
KIA,Ceed,KIA Ceed SW Универсал (Luxe),Бензин,2.5,180,Робот,8,Полный,8.6,10.5,7.6,10.3,2021,3 709 000
KIA,Ceed,KIA Ceed SW Универсал (Luxe),Бензин,2.5,180,Робот,8,Полный,8.6,10.5,7.6,10.3,2021,3 519 000
KIA,Ceed,KIA Ceed SW Универсал (Luxe),Бензин,2.5,180,Автомат,6,Полный,8.6,10.5,7.6,10.3,2021,3 549 000
KIA,Ceed,KIA Ceed SW Универсал (Prestige),Дизель,2.2,200,Автомат,6,Полный,8.6,10.5,7.6,10.3,2021,4 400 550
KIA,Ceed,KIA Ceed SW Универсал (Prestige),Дизель,2.2,200,Автомат,6,Полный,8.6,10.5,7.6,9.4,2021,3 659 000
KIA,Ceed,KIA Ceed SW Универсал (Prestige),Дизель,2.2,200,Автомат,6,Полный,8.6,10.5,7.6,9.4,2021,4 049 000
KIA,Ceed,KIA Ceed SW Универсал (Prestige),Дизель,2.2,200,Автомат,6,Полный,8.6,10.5,7.6,9.4,2021,4 099 000
KIA,Ceed,KIA Ceed SW Универсал (Prestige),Дизель,2.2,200,Робот,8,Полный,8.6,10.5,7.6,9.4,2021,4 079 000
KIA,Ceed,KIA Ceed SW Универсал (Prestige),Дизель,2.2,200,Робот,8,Полный,8.6,10.5,7.6,9.4,2021,4 099 000
KIA,Ceed,KIA Ceed SW Универсал (Prestige),Дизель,2.2,200,Робот,8,Полный,8.6,14.3,8.4,9.4,2021,4 099 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Дизель,2.2,200,Робот,8,Полный,8.6,20.6,11,9.4,2021,3 819 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Дизель,2.2,200,Робот,8,Полный,8.6,20.6,11,9.4,2021,3 819 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Дизель,2.2,200,Робот,8,Полный,8.6,20.6,11,9.4,2021,3 869 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Дизель,2.2,200,Робот,8,Полный,8.6,20.6,11,10.3,2021,5 100 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Дизель,2.2,200,Робот,8,Полный,8.6,20.6,11,10.3,2021,4 199 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Дизель,2.2,200,Автомат,6,Полный,8.6,20.6,11,10.3,2021,5 170 050
KIA,Ceed,KIA Ceed SW Универсал (Premium),Дизель,2.2,200,Автомат,6,Полный,8.6,20.6,11,9.4,2021,2 679 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Бензин,2.5,180,Автомат,6,Полный,8.6,20.6,11,9.4,2021,2 649 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Бензин,2.5,180,Автомат,6,Полный,8.6,12.5,11,9.4,2021,2 799 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Бензин,2.5,180,Автомат,6,Полный,8.6,12.5,11,9.4,2021,2 749 000
KIA,Ceed,KIA Ceed SW Универсал (Premium),Бензин,2.5,180,Робот,8,Полный,8.6,12.5,11,7.8,2021,2 889 000
KIA,Ceed,KIA ProCeed Универсал (GT Line),Бензин,2.5,180,Робот,8,Полный,8.6,12.5,11,7.8,2021,2 889 000
KIA,Xceed,KIA Xceed Хэтчбек (Luxe),Дизель,2.2,200,Робот,8,Полный,8.6,7.1,5,7.8,2021,2 839 000
KIA,Xceed,KIA Xceed Хэтчбек (Luxe),Дизель,2.2,200,Робот,8,Полный,8.6,7.4,5,9.4,2021,2 859 000
KIA,Xceed,KIA Xceed Хэтчбек (Prestige),Дизель,2.2,200,Робот,8,Полный,8.6,7.4,5,9.4,2021,3 640 000
KIA,Xceed,KIA Xceed Хэтчбек (Premium+),Дизель,2.2,200,Робот,8,Полный,10.5,7,6,9.4,2021,3 640 000
KIA,Xceed,KIA Xceed Хэтчбек (Premium+),Дизель,2.2,200,Робот,8,Полный,14.5,7,6,9.4,2021,3 700 000
KIA,Cerato,KIA Cerato Седан (Comfort),Дизель,2.2,200,Робот,8,Полный,14.5,7,6,9.4,2021,3 700 000
KIA,Cerato,KIA Cerato Седан (Comfort),Дизель,2.2,200,Робот,8,Полный,14.5,7,6,9.4,2021,3 720 000
KIA,Cerato,KIA Cerato Седан (Comfort),Дизель,2.2,200,Автомат,6,Полный,14.5,7,6,9.4,2021,3 700 000
KIA,Cerato,KIA Cerato Седан (Comfort),Бензин,2.5,180,Автомат,6,Полный,14.5,7,6,7.8,2021,3 735 000
KIA,Cerato,KIA Cerato Седан (Comfort),Бензин,2.5,180,Автомат,6,Полный,14.5,7,6,8.1,2021,3 735 000
